name	category	subtype	designation	status	ownership	governance	partner_agencies	coordination	description	location	acres	counties	municipality	township	gps_lat	gps_lon	plus_code	features	notes	url_primary	urls	parent_site_id	created_at	updated_at
Library Village Park	Park			Active	Municipal	City of Toledo			Library Village Park is a 4.2 acre park that is home to a walking trail and a large open field.	4112 Jackman Road		Lucas	Toledo		41.694435	-83.584036	86HRMCV8+Q9	Hiking Trail	City of Toledo park. GIS mgmtpriority=None; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Macelwane Park	Park			Active	State	City of Toledo			"Macelwane Park is home to half a basketball court, a barbecue grill, benches, picnic tables, a playground, and a walking trail. It is cared for by local members of the community who pride themselves on the park looking tidy."	851 Virginia St		Lucas	Toledo		41.665577	-83.564089	86HRMC8P+69	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=State. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Manhattan Park	Park			Active	Municipal	City of Toledo			"Manhattan Park has 70 acres, making it one of the largest within the city of Toledo’s park system. It has a playground, picnic and park bench, along with a walking trail. "	3400 Counter St		Lucas	Toledo		41.684363	-83.510663	86HRMFMQ+PP	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Maplewood Park	Park			Active	Municipal	City of Toledo			Maplewood Park has less than one acre but is home to a playground.	3280 Maplewood Ave		Lucas	Toledo		41.682805	-83.56096	86HRMCMQ+4J		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Maya Park	Park			Active	Municipal	City of Toledo			Maya Park is just over half of an acre and has two swing sets and several benches.	803 S St Clair St		Lucas	Toledo		41.638254	-83.549649	86HRJFQ2+84		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Mayfair Park	Park			Active	Municipal	City of Toledo			"Mayfair Park has four acres of open land with a playground, a bench and picnic table, along with a walking trail. "	5331 Bennett Rd		Lucas	Toledo		41.713548	-83.559468	86HRPC7R+C6	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Meadowstream Park	Park			Active	Municipal	City of Toledo			"Meadowstream Park is nearly two acres of flat, well-maintained land that would be a great place to host a pick-up soccer or football game, a large game of tag, or fly a kite."	4033 Hill Ave		Lucas	Toledo		41.637553	-83.636882	86HRJ9Q7+26		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Mulberry Park	Park			Active	Municipal	City of Toledo						Lucas	Toledo		41.668616	-83.526833	86HRMF9F+C7		City of Toledo park. GIS mgmtpriority=None; status=None; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Navarre Park	Park			Active	Municipal	City of Toledo			"Visitors to Navarre Park will find a pool/water park, three baseball diamonds, four tennis courts, two soccer fields, a half basketball court, two community buildings, two barbecue grills, horseshoes, benches, picnic tables, a walking trail, a sledding hill, as well as the East Side Senior Center. "	1020 Varland Ave		Lucas	Toledo		41.633294	-83.510412	86HRJFMQ+8R	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Nelson Grace Park	Park			Active	Municipal	City of Toledo			"Nelson Grace Park has 1.76 acres and is home to a basketball court, playground, and park bench. The park is also used for the Community Day event during the annual African American Festival, the largest African American event that takes place in Toledo."	1001 Detroit Ave		Lucas	Toledo		41.650746	-83.579646	86HRMC2C+74		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
North Collingwood Park	Park			Active	Municipal	City of Toledo			"North Collingwood Park has 1.9 acres, along with a playground, a baseball diamond, and a park bench. "	10 W Crawford Ave		Lucas	Toledo		41.707097	-83.548605	86HRPF42+RH		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Northgate Park	Park			Active	Municipal	City of Toledo			Northgate Park has 5.4 acres and a baseball diamond.	415 Rozelle Dr		Lucas	Toledo		41.717061	-83.544364	86HRPF84+R7		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Oakdale Park	Park			Active	Municipal	City of Toledo			"Though one of the smaller parks, Oakdale Park has many amenities including a Ga Ga Pit, a baseball diamond, a barbeque grill, a drinking fountain, a picnic shelter, several picnic tables, a bench, and a playground. "	1621 Bond St		Lucas	Toledo		41.621374	-83.520797	86HRJFCH+GM		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Old West End Commons	Park			Active	Municipal	City of Toledo			"The Old West End Commons is a 0.5 acre park that is most lively when it hosts events during the annual Old West End Festival each June. The park has a gazebo, new walkways, new lighting, beautiful landscaping, numerous park benches, and a historical marker. "	2152 Robinwood Ave		Lucas	Toledo		41.663587	-83.56012	86HRMC7Q+CX	Hiking Trail	City of Toledo park. GIS mgmtpriority=Historical/Cultural; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Ottawa Park	Park			Active	Municipal	City of Toledo			"Ottawa Park has the public golf course, the Toledo Police Museum, playgrounds, an open-air shelter house, six tennis courts, walking trails, park benches, barbeque grills, picnic tables, two picnic shelters, an ice rink, amphitheater, sledding hill, disc golf course, and the Walden Pond."	2315 Walden Pond Dr		Lucas	Toledo		41.667298	-83.598619	86HRMC82+WH	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Ottawa River/Harry Kessler Park	Park			Active	Municipal	City of Toledo			"Harry Kessler Park is six acres and is home to a baseball diamond, a playground, a soccer field, two tennis courts, a picnic shelter, and several park benches and picnic tables."	4857 290th St		Lucas	Toledo		41.711244	-83.487628	86HRPG66+FW		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Paul William Alexander Park	Park			Active	Municipal	City of Toledo			"Paul William Alexander Park is half an acre and is home to a playground and a walking trail. It is located near where Alexander was raised, and also has a historical plaque explaining his importance to the Toledo area."	1221 N Superior St		Lucas	Toledo		41.660066	-83.523182	86HRMF6G+2P		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Pickford Park	Park			Active	Municipal	City of Toledo			"Pickford Park has 15 acres, two baseball diamonds, a full basketball court, a playground, a pool, a football field, and several benches and picnic tables. With so many sports options, open grass fields, and a pool, this park is ideal for a field trip or a family reunion. "	2912 Medford Dr		Lucas	Toledo		41.598883	-83.613873	86HRH9XP+HF	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Pine Glen Park	Park			Active	Municipal	City of Toledo			"Pine Glen Park has 15.2 acres, two sets of play equipment, multiple picnic tables and benches, two newly renovated tennis courts with lines for pickleball matches, a sledding hill, and one walking trail. The park has many trees that provide plenty of shade on a hot day or allow visitors to put up a hammock. "	4256 Wynnewood Dr		Lucas	Toledo		41.697022	-83.619892	86HRM9WJ+R2	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Polonia Park	Park			Active	Municipal	City of Toledo			"Polonia Park is just under one acre and hosts a playground and park bench, in addition to a large open field that can be used for picnics or games. "	112 Bronson Ave		Lucas	Toledo		41.677201	-83.542558	86HRMFG4+VX		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Prentice Park	Park			Active	Municipal	City of Toledo			"Prentice Park covers 1.6 acres and has barbeque grills, picnic tables, a picnic shelter, and a playground. "	644 Prentice St		Lucas	Toledo		41.638653	-83.520167	86HRJFQH+FW		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
